Q8TBF5,Q8TBF4
H3BQJ8,Q8IYB5
Q99963,Q8NGL2
Q8NGF8,P13533
Q8WVZ9,Q9H0C5
Q8NGY1,A0A0C4DH29
Q8TF74,O00220
P52179,P16066
Q12946,Q8TDU9
P26641,P19438
O95025,Q96NB3
P50895,Q9NQ33
Q7L590,Q7Z7K0
Q7L2E3,P20839
Q86YV6,Q12888
Q86X67,P10632
Q5VZ66,P49069
Q92963,P06737
Q96HP8,P35613
P42166,Q9UNX4
Q9UJ72,Q9UBR5
Q9BRT6,Q7L5Y1
Q96PY5,O15392
Q14246,Q9UN74
A2RUS2,Q9BTX3
Q9BXH1,Q96S55
O43325,Q96N67
Q14957,Q9Y6F8
Q13394,Q6UXI9
Q8N3G9,P13682
P22914,P01106
O43257,Q6L8G4
Q5T9L3,Q9NZV5
P05204,Q496J9
Q8TC29,Q14008
Q92997,O14649
Q92835,Q1RMZ1
Q9Y3E2,Q9UL49
Q9HCG8,Q12849
Q14584,A6NCS4
Q9C091,P15311
A0A0K2S4Q6,O43760
P21675,P53671
Q96P56,Q9HCZ1
P15259,Q9NYT6
P14384,Q8TF08
Q15973,Q9NP56
O95867,Q8WXG9
Q96HB5,P32320
P51957,Q8IX94
P35998,A4D0S4
Q13867,Q6P4H8
O60496,Q9P0L1
Q6PGP7,Q9Y2L1
Q92667,A3KN83
P35225,P17152
Q6NZ67,P35568
Q9NVA2,Q6L8Q7
Q9NYA1,P47944
Q14451,Q96HU8
Q9NVR0,Q9Y232
Q9NYP9,Q86Y78
Q5KU26,Q86XF7
P52569,Q9Y4H4
P19021,Q7LC44
Q6AI08,P46098
Q63HQ2,P02776
A0A0C4DH29,O15553
Q7L985,Q8TCE9
O14639,A6NEM1
Q6NXT4,P49748
Q9H2X6,A8K979
P69892,Q8IZ26
O14990,P47881
O43916,Q86YS6
Q5JTH9,O75526
Q9NZ72,Q5T2Q4
P78424,Q8NGG8
Q9Y4J8,P12872
Q9NXF7,Q6IPT4
Q7L945,Q96KP1
Q9BR09,Q9Y2Q3
P24593,Q7RTS5
Q9Y600,Q86SQ4
O15382,Q16537
Q9NX14,Q8NFR3
Q8NG31,P11844
P13866,P42785
P48048,Q5JTC6
Q14568,Q8IW75
P53041,Q9H903
Q9BWV3,O15056
Q7Z6J6,P61575
Q9NZU1,Q14210
Q86TV6,Q10981
Q92838,Q86YD1
Q6Q788,Q14112
P01825,O76064
Q9UNP4,P25189
Q96NX9,P08519
Q5SRI9,Q8WX93
A0A0A6YYC5,P11230
Q14554,Q6UW88
Q6PEY0,Q16401
Q8TBQ9,P41146
Q9UN30,Q9NQ48
Q8N661,P10827
Q9NWU2,Q9NP31
Q9H4G0,P32242
Q9P2E2,Q96PE3
O43309,O00622
P35080,Q8TAW3
P09629,Q9BU02
P08559,Q9NVZ3
Q9Y4A0,P58012
Q4VX76,Q9Y2H0
Q9BS86,Q6WCQ1
P01763,A6NMX2
Q9BSW2,Q6ZMH5
Q9UJG1,P12018
Q9UMN6,Q8IVW4
Q92730,Q13322
O43313,Q06546
Q9H2D1,P04181
Q06787,Q9H2C1
Q9NVN3,Q9P0S2
Q76G19,O75496
Q9BWT3,Q8NH09
Q8N0T1,P49588
P05166,P01611
P84243,Q6AZY7
Q00013,Q13224
P15924,Q07021
Q9H310,Q9UKK6
Q9P2S5,P14927
Q63HM1,P14209
Q96AB3,Q13586
Q9HCE5,Q96NS5
O94966,P31930
P32297,P48664
O00268,Q9H255
P43354,Q9NPE2
Q9NXH8,Q9BQI9
Q96GX5,Q5TEU4
Q9H903,Q8ND24
Q9HAT8,P35354
O75063,O15231
Q08209,Q8N6Y1
P07437,A6NI15
Q4G0X4,Q6PUV4
Q92804,Q8TAC9
Q8N8Q9,Q96QK1
Q96IR7,Q6P2I3
Q9P275,Q12800
P25092,A0A087WV62
Q5SRD1,P25090
P46940,Q9BRU9
Q8NDB6,Q9BUH6
Q96JJ6,Q5H9I0
Q9NZV1,Q8IXZ3
Q96G30,P35523
P41440,P48201
Q9HBG7,Q8NGG4
Q14195,O95807
Q9P0U3,Q9BWS9
Q14624,O75636
Q99439,O95399
P20794,Q6ZV50
Q8WW38,P54886
Q9Y4E8,A0A096LP49
Q15013,Q8WWQ8
O75949,Q02846
Q8NE62,Q6DN90
Q7Z6B7,Q9C0E4
P42568,Q5TZJ5
O43164,O14983
Q9Y6J8,Q8WXA9
Q9Y5K6,A0ZSE6
Q96KN4,Q96PD4
Q9NXC5,Q9BYC2
Q6ZN04,Q96PU5
P04553,O15354
Q6ISS4,Q9H244
Q8NFJ6,Q9Y6X9
P21731,Q5VSL9
O43929,Q9NZH5
Q6ZNK6,O60939
Q6L9T8,P51687
P40145,O43513
Q5K4E3,Q5VYJ5
Q86SX6,Q01970
Q14119,P21815
Q8NFP7,Q8TAC1
P20941,P54851
P01743,O94876
Q6ZNB7,Q96NG5
Q9UKJ5,Q12974
Q5VWM5,Q17R89
Q9HCN4,P26373
Q06787,O00408
P0DSE1,Q03519
P36021,O00291
Q9NP92,Q8TBZ2
Q9BQC3,Q96NB2
Q9BT23,P16989
Q8N5Z5,Q9BRJ7
P16452,O94832
O00238,Q9UID3
P01834,Q5TCQ9
Q9HCI5,P06396
Q92953,P22059
Q8IZP0,P31151
P0CG39,Q92667
Q9BUM1,Q9P1W8
Q8NEL9,Q9BUE6
Q96HJ9,P78334
Q8NCH0,P27361
Q5JT82,Q9UPQ0
Q13794,A6NN92
Q9Y2K1,Q8NGQ3
Q99525,Q86T82
P23786,O60779
Q8WXD9,P22362
Q13761,Q8IZJ3
Q2M2H8,A1A4Y4
P09001,Q9BVC6
Q96J94,Q13351
Q13308,P13994
P16220,Q9H2C1
Q16378,Q5T4W7
P32455,Q01196
Q9UBW7,O95602
O43236,Q8NE86
Q96IJ6,Q9Y3D3
Q9UBQ5,Q9GZQ4
P29350,P61204
Q9HBI0,P80217
Q9NYH9,Q9NRJ4
Q3KNT7,Q86Y38
Q8N6M5,Q96PD7
Q9Y365,O75783
Q8TC29,Q8IZ07
Q9NV35,Q03112
Q9H5X1,Q9Y2Z2
Q9Y6X6,P35346
O94933,Q9NXB0
Q9Y2K2,P22692
Q8NCR0,Q68DV7
Q9BX97,P07305
P37088,Q8N8Q9
O76024,Q92551
P49758,Q8NBM4
Q8TAU0,A0A0B4J262
Q9UK96,P48444
Q9NWB7,Q9UBV2
Q15699,P62502
O96028,Q969G6
Q9H2P9,A4FU49
Q92688,Q86W50
Q6PGN9,O60361
Q09470,Q9ULI2
Q5SRE5,Q99942
Q9BXW9,Q8WU43
O94880,Q9ULM2
Q8NAG6,Q15303
O14686,Q9Y2Y9
P52294,O43182
O15389,Q12888
Q9BQG2,P48060
P61204,Q9H299
P0CG13,P09486
P31941,Q8TBZ6
P13196,P52565
P43034,O14709
Q9NWB7,O95140
Q5JNZ3,Q9NWS8
Q9UNN8,P39877
Q6UX98,Q9BXA9
Q9H2X0,Q8TBA6
Q15361,Q9Y4H4
Q8NG06,Q9Y5K1
Q96RG2,Q8NF99
O60936,Q2TB90
Q9H665,Q86VR2
P05787,Q96D98
P49019,O43399
Q9HCN3,Q9C0D7
Q8IZ08,P01374
P22352,P35232
P63092,O43396
Q8NFJ8,Q04656
Q9NQV5,Q8TCX5
P98194,O75071
P40123,Q13258
Q9UJX4,P08684
Q9UIU6,O00175
P25713,A0A584
Q9Y6A1,Q9NZW5
Q6P0N0,Q6PCB5
Q96GX5,Q0VDE8
Q6ZN04,P36639
Q9Y295,Q9BYG3
Q96RL1,Q53GQ0
Q86V40,Q9UKF2
Q2Y0W8,Q68CP9
Q6WKZ4,Q8TC71
P81408,Q9HB21
Q06323,O94829
Q01780,Q96ST8
Q68CZ6,P55957
Q8NGH3,Q6P9G4
O96015,Q9HCH5
O43280,P21728
A6NNB3,O75838
Q9H4I0,Q9HAQ2
P60328,Q12841
Q92542,Q96H72
O00488,P51814
Q9C0B6,Q86WT6
Q8N1F8,Q13352
Q14498,P61366
P42768,P05997
Q9NVA2,Q9ULT0
Q14623,O95665
Q9Y238,Q2NL98
Q15661,P00709
Q9P232,P21452
Q7Z3D6,Q8TAA9
P03986,Q9Y4H4
P28476,P00973
O60682,A0A0B4J265
Q68DY9,A9YTQ3
Q9UPC5,Q8IUH3
Q9Y600,O94830
Q02080,O75052
Q6ZUB1,P17643
Q6PEY0,P98155
Q8NFZ4,Q13873
Q6P9B9,Q9P2W1
P29017,O43414
Q9Y2V0,Q92847
Q9UHD4,Q9H0P0
Q15835,Q04726
Q9H1K1,Q9Y4C0
Q9HAT2,Q96R72
Q99640,Q9H2H0
Q96HL8,Q969H0
P78552,Q14696
Q9NZH0,Q15554
Q8NES3,P08185
Q8IYE0,O75380
Q2M3C6,Q16236
Q2M218,Q8WXA3
Q9UBE0,Q9ULJ6
O00391,Q8IZW8
Q9H8Y5,Q70EL2
Q7KZI7,Q9UMZ3
Q99558,A8MTJ6
Q96SI9,Q9BYE7
Q7Z6J8,Q68DN1
Q99929,Q86YT5
P02795,P31997
Q9NP55,Q14344
Q9UJ99,P24046
O43482,Q9NP90
Q9BUB4,Q9UKA8
A8MQ27,P10109
Q9H2P9,Q5VT25
Q9BS91,Q6QHK4
O75956,O95995
O60610,P12830
Q9Y5I2,Q9NW61
O43592,Q14739
E9PQR5,Q9HCS2
Q8IWT1,Q5EBL4
Q03013,Q96E17
Q86WA8,Q92186
P80297,Q9NP77
Q9H0E3,A6NLP5
Q53SF7,Q13162
Q96BY6,Q8N165
Q9NZB8,P52742
O95487,P15848
Q6UXV1,Q9NTG1
Q8TDW0,Q8NEV9
P60891,P04217
Q9H089,Q9Y672
Q15040,Q99743
Q8WVV9,Q9BRU2
Q8WVX3,A6NMD0
Q1EHB4,P17947
P07478,P41002
P16615,Q70J99
P30203,Q9NPH0
P07355,Q12849
P22670,P29972
Q9BXJ3,Q9HCC9
Q8N9R8,Q6UWE3
P49427,P13497
Q99719,Q9H2P0
Q9BUT9,P42765
A0JD36,Q14166
Q9BY08,Q8IZA0
Q8N8E3,Q1MX18
Q6PIF2,Q6VB84
Q8IZX4,Q6ZQV5
P59044,P34981
Q9UGV2,Q9Y281
P17181,O60551
O14737,Q8IYB5
Q06787,Q58FF6
Q8IYD8,Q8NF86
Q9BQS7,Q8TAM6
O14813,P48664
O75554,Q6NUK4
Q99575,Q9HC10
Q9Y2U5,O75335
P02760,Q6NT04
Q9H668,Q9P267
Q92617,P17707
Q96BZ4,Q14254
Q01432,Q5PT55
A6NP61,Q5T9L3
O14681,Q9NUL3
Q9UPW6,Q14137
O14492,Q9NX76
P15882,Q9NWW9
Q96M53,P25490
Q9NZD8,Q9Y5T4
Q4LE39,P0CAP2
Q6Q0C0,Q6PDA7
Q99848,Q7Z434
P08574,P59901
P82909,Q96PM5
Q52LR7,A0A0G2JMI3
Q9NS15,Q9UBI9
Q9HAU4,Q5T8I9
Q9Y333,Q9Y5L0
P21583,Q8NGK6
P0C2W1,P11310
Q6ZMQ8,P50607
Q9NS82,Q7Z6M3
P68133,O60637
Q9GZR2,Q07021
Q9BZE0,Q15386
P05413,O60359
O95678,Q9H0B3
Q9HB14,Q9UHV5
Q96Q77,P29033
Q9UMX9,P35790
P51168,Q9BWG4
Q86VW0,Q06418
Q9NPI5,Q8NGV7
P0DPF4,Q9NZN1
Q9NQL2,P01222
Q9NQ84,Q8WXG6
Q8N5V2,Q9BZ11
P60410,Q14940
Q9UN19,Q86XM0
Q86WK7,Q8NG48
Q13797,O43548
Q5VZV1,P09619
Q53FT3,O94832
Q9BRQ3,O95352
Q15742,Q13489
P20366,Q96S15
Q14997,Q9BYB4
Q9BZE9,P13611
Q6P2E9,P49458
Q9Y6A4,Q9NRX5
Q9Y490,Q7L1W4
Q86VR7,P46527
Q9NY28,P26717
Q96JJ3,Q9UBQ0
P35228,Q14982
Q14088,Q66K74
Q9UNY4,Q9BZF1
Q13291,Q8NFZ8
P28070,Q8TDS4
P49368,Q15077
P52569,Q8TAP6
Q96AQ6,Q5T3F8
Q9NS15,P17661
Q15911,Q8N446
Q9UKY4,Q9H269
P42857,Q86U06
P01138,P19237
Q9UI38,Q96L91
Q6P4H8,Q9H329
Q6VVB1,P14678
Q9NYC9,Q03933
Q86YB8,O95847
O14617,P06312
Q9ULT8,Q9BUY5
Q6ZVK8,Q9HC58
Q2M3G4,Q99755
Q99504,P47872
Q9GZP4,Q3SXY8
Q53EL6,Q2M2I8
P41586,Q68CJ9
Q96QE3,O43174
Q8WWP7,Q2QD12
P40205,Q8NG31
Q99687,Q9C0K7
Q9BYM8,Q15942
Q8WYB5,P54792
P26367,O60271
Q2M2I3,Q8TEZ7
Q9BZ67,Q9H8L6
O43464,Q96H72
Q8N8Q9,Q86YD1
Q5VST6,Q16718
Q9NSV4,Q08211
P20292,Q8TAF3
A0A5B9,O75380
Q8WU17,O75197
Q9HAZ1,P13535
Q8N865,Q92844
Q9NZL9,P28749
P19474,Q99952
Q9BVA0,Q9BTV5
P29692,A6H8M9
Q9C009,Q502X0
Q99865,P0C7P0
Q8NHP8,P17096
P62256,Q9BUE6
Q92953,P26373
Q15008,Q9H479
Q9UQB9,Q9Y2I7
P28074,Q92530
Q14831,Q9UDR5
Q04844,Q8NFP7
Q9Y2N7,A0A1W2PR19
Q8IY50,Q969S6
P48048,Q9Y570
O15067,P62826
Q15761,Q13541
Q9NTK5,Q008S8
Q6A163,P50747
P55786,Q70E73
O00311,O43854
Q9BYK8,P20702
Q8NI27,A0A0K0K1A3
Q96PT3,Q9UKP3
Q96EY9,Q04725
O95922,Q9NZ43
O14715,Q6L8G5
Q6ZNG9,Q9BV86
P36959,P40225
Q8N148,O00155
Q8NEX9,P10635
O14939,Q6ZN01
P18054,P0CJ69
Q6PI78,O14656
Q9H1C3,Q7L5Y9
O75578,P13497
Q8N2F6,P13727
Q06587,Q9H6W3
Q96ST8,Q8TDP1
Q14410,P48594
P62070,P08912
P36544,Q86TU7
A8MWX3,Q9HCU4
P55854,Q9BTX1
O95976,Q8TEU7
P22749,Q96NB2
Q13261,Q7Z2Q7
Q06033,Q6PCB8
A0A1B0GVX0,Q8WXG1
Q6UW49,O95810
O14777,Q9UL03
Q5VWK5,O00624
P15036,Q9Y673
Q6PDB4,O60870
O75208,Q14449
P50542,Q6FIF0
Q86YC3,Q96S55
Q8NBZ7,Q13425
O60825,Q15907
A8MX34,P55042
P0DN86,O96018
Q96PU4,Q13356
Q8NE63,Q6NVV1
P03986,Q08431
P31641,Q8IWU5
P01768,Q9H4E5
P57723,Q12996
P47901,Q9BQI4
A6NJW9,Q9H8N7
A6NEL3,O95786
Q969J5,P59103
P62750,Q49AN0
Q9NZE8,P22352
A8MUP6,Q9Y5Q5
Q96CW5,Q93034
Q86X95,Q8NBL3
Q9UNF1,Q2T9J0
Q9NVD7,P09544
Q53H12,Q9UPE1
Q9H4I0,Q8IWA4
Q9NQ86,P58418
P48449,A0A0A0MS14
Q8NGX6,O95998
P01024,P11464
P07199,P09758
P31941,Q9NX47
O75369,Q99424
P01871,O14626
Q15751,Q08397
Q5T5M9,O75352
Q6L8H2,O76013
P68400,Q3LIE5
Q96SR6,Q9Y6K5
P09681,Q969E2
Q9NVI1,Q8WZA0
Q9BWK5,O60907
O14862,Q9NP73
Q12778,Q9UBT7
A0A075B6I4,P29275
Q9UNE2,Q99996
Q86VX9,Q9H5P4
P11684,P20809
Q9NTJ3,Q9BSK1
Q96KN3,Q9NYT6
P40763,P28356
P51991,Q9H227
Q8NFJ9,Q9H1E3
P02771,O75489
Q9UEY8,Q66K14
O43824,O15075
Q9H3M9,Q12907
Q9UKA2,P04118
Q96JC9,Q8N387
Q12772,Q969T9
Q96N28,P42568
Q8N8Q1,P69905
Q66K14,Q9HCE6
A0PJW6,Q7Z2Y5
P30203,Q6NT89
Q8N8S7,Q9Y6H8
Q8N8G2,Q92574
Q15022,Q92696
Q8WY64,P11166
Q86UX6,O75038
P34130,Q9H0F6
Q9H6D8,Q86YT5
Q02790,Q9H0F7
P09067,P47914
P0DML2,Q13753
Q9H8W4,Q9Y616
D3W0D1,Q9HCF6
O00763,O00629
Q9H598,P0C8F1
P21964,Q3SYC2
O00767,P58417
Q15393,Q5VXU9
Q6IFH4,P0DN79
Q8N4X5,Q14690
Q9C026,Q93088
Q5VV42,P34981
P29965,P25490
A8MTY7,Q9BYX2
Q9H254,Q9BRL7
P30622,O43603
Q8NGY3,P35590
P49761,O75376
Q96MT8,P17658
Q96QG7,Q8IVV7
Q9Y4P3,P01714
O43155,Q86US8
Q8WW22,Q12884
Q9HBX8,A6NKC9
Q96PV7,P04000
Q6UW56,Q969Z0
O75153,Q15928
Q15615,P26374
P54710,Q8IUR0
Q9H4A9,Q86XT2
Q63HK3,O43189
Q13428,B2RUY7
Q9BRV8,Q99638
O14657,Q86T13
Q07837,O75334
Q8WV37,O14514
Q9UKV8,O75177
Q9NQ03,Q96ND0
Q9UHK0,B7Z6K7
Q9UPS8,Q8NGL3
Q03393,Q9H0B6
Q96J02,Q9HC29
P0CG30,O60353
P48039,Q9HCK4
Q86XN8,Q9Y6R9
Q9H6D3,Q9UPT5
Q96AQ8,P49711
Q8TAX0,Q8N8N0
Q9BYN0,Q7LDI9
Q9UBX7,O60347
Q8NCW0,Q1A5X7
Q5GH72,Q9H093
Q9BY84,Q5W0B1
O94991,Q9UJF2
Q58WW2,Q9H7T9
P53992,Q9H0W8
Q5H9K5,Q7L5A8
Q3LI66,P0DP02
Q92541,Q9NPJ1
Q96GY3,Q06203
Q12906,Q8IUX4
Q8NFH3,P08183
P34969,Q96N87
Q155Q3,Q8IX18
Q9UJ70,Q6TDP4
Q9UN19,P59537
Q8NDW4,Q7L211
Q9NPZ5,P60484
Q8N3Y3,Q14894
Q96SR6,Q13601
Q8TEB1,Q6ZVK8
O95407,Q3SY00
P54368,Q8NC67
Q9H0E7,A6NGC4
Q8NDN9,Q3B7I2
Q9UHY8,P25940
Q16890,O75603
P42226,A6NFD8
O14764,Q6PID8
P17096,Q96RY5
P23921,Q96IY1
Q96CW9,O43765
Q9HAU5,P53667
Q96RP3,Q9H2C5
Q5W5W9,Q15058
Q7RTU7,P62685
Q9UKL6,P60484
Q86YH6,Q15397
P17066,Q6SJ96
Q15022,O43307
Q93083,O14879
Q14160,P32019
O15370,Q8NGP3
Q9UNA3,Q9NVH2
Q969X6,Q86VE0
Q15170,Q9NY27
Q86WA8,Q86W11
P52742,Q7LC44
P14616,Q8NGP3
P06730,P60409
P01589,Q8IX30
Q6ZMW2,Q9HC23
P61236,Q58FF6
O00327,Q8NFK1
Q9UKT8,O43193
Q9NP62,O75446
O94972,Q8N3J6
P04114,Q9H0F6
Q96IZ7,P28324
Q7Z7J5,Q93038
P60866,Q15349
Q96PN6,O14548
P20333,Q8NA31
Q8N365,A2RTX5
O60393,Q9H2U1
Q969P5,Q8NHQ1
Q13216,Q9UKA2
Q6J272,Q13555
O43567,Q96QU6
Q9NVM4,Q96SM3
Q9BPX3,Q14929
Q96H55,Q9NPF7
P42126,Q9BYZ6
Q9NYM9,Q9C0F1
P11308,P52815
Q9NQV8,P21781
Q9Y3Y4,P61960
Q5T3J3,Q9NZQ9
P22352,Q9BXS9
O00443,Q6NSJ0
Q9UQ03,P50453
Q8TDU6,Q9NQX1
Q6P161,P35247
A0A1W2PPF3,O43736
P0CJ68,P48050
Q8TDQ1,P60507
P30872,Q08188
Q9NZD4,A8MXD5
O95171,Q9UBH6
P11712,Q6P461
Q9Y295,Q8NGR9
P14735,Q96PE3
P61952,Q9BX84
P39023,Q06830
Q9BY44,Q9UBX7
P23759,Q96S90
Q96M11,Q8IUH3
P26992,O60844
P0DSE2,O94923
Q13177,O75879
O14929,P17174
O15055,O95661
Q8NGT9,Q96E22
A6NKF7,Q15722
Q15424,P56202
Q13698,O60216
Q2M3G4,P07498
Q8N5G2,Q6UWU4
Q9GZT4,Q96PJ5
A0A0A0MT70,Q9C0K7
Q92968,Q96NL3
Q9UL49,Q8IYB5
P42702,P81274
Q8NG08,P31321
Q8NGL4,Q86WA8
P08913,Q567V2
Q9P0X4,Q96IG2
Q8NGJ7,Q8NGN5
P49281,Q2VWA4
Q2M1P5,Q9NS18
Q9P2J2,Q9UBF1
Q9H8Y8,Q6ZTA4
Q9NZP8,Q9UNX9
Q5K651,O43255
Q9UBJ2,Q5RGS3
P53794,Q6NZY7
P55039,Q9HCE0
Q00G26,P16144
Q5SNT2,Q13765
Q969T3,P51809
Q9HA72,Q6PIF6
P12277,P61006
Q13099,Q9Y6Z7
Q9P055,Q96PC2
Q9Y5Y0,P01037
Q8IVY1,Q8TDQ1
P29350,Q9Y2G4
Q8NGB9,Q8IYV9
Q9H596,P49821
Q6ZNG0,Q02575
Q6P158,Q9H8Y5
P62942,Q8NE01
Q9UBW7,Q5VV42
P49281,Q9Y573
Q969G2,Q8N9I5
O00241,Q9BYQ3
Q9UMX3,O75110
Q8TC84,Q9NW13
P15907,Q9Y673
O43236,P26378
P23560,P10082
Q6GTS8,Q13115
Q9NTX5,Q13601
Q16584,A0A087X1C5
P41091,P46199
Q8WYA0,P23415
Q9H6V9,Q96CT7
Q9BQE3,P54803
Q96MH6,Q8N8N7
Q5T6F0,P30405
Q5JS13,Q8TCY9
P03923,P40199
Q15696,O43897
P21506,Q8IY37
Q9NRC6,O00763
P23297,O15209
A6NET4,P09972
O75711,P22105
Q5TCH4,P10636
Q5TG30,Q9BY15
Q9BRR9,Q8TDQ0
Q63HK3,Q9Y5I3
Q8TEH3,P19429
P48449,P18669
Q6ZN44,Q8IWB9
Q99445,Q8TF63
Q9H777,P50443
P78415,Q9UHR5
O95484,P0DMB2
Q7Z333,Q8N2Q7
Q9NX76,Q16864
Q86YN6,O75663
Q92947,P68431
Q9UKR0,Q8WZ92
Q9NPA2,Q8NB15
Q8NHA4,Q8NGP4
Q9H4A4,O95407
O75843,Q9BWT1
Q9Y4C0,O60663
Q9NZN5,Q96A23
Q7L3V2,P25440
Q6ZTA4,Q8WVN6
P20132,Q9UI15
P34903,Q8N2Q7
P62070,P05187
Q17RF5,Q96T91
Q8N0T1,Q9NPA8
Q9Y584,Q8IWU9
Q92772,Q8NHB7
Q9P1W8,Q6UB28
Q702N8,P07202
Q3KQV3,Q6V1P9
P62306,P08236
P09936,P08559
Q6R327,P01570
P61626,O43602
P23588,Q9NP84
Q92667,Q13103
Q99640,O43597
A0A087WSZ0,Q7Z736
Q9NPI5,Q14241
P51911,Q8TEM1
P69208,P31937
O75326,Q7Z5P9
C9J202,O95264
Q9UNN5,P51843
Q8N3Y3,Q8IYB7
Q8N895,Q15744
Q96HA8,Q9UJ96
Q9H4A5,P50443
Q4G0N4,Q8TDL5
Q8N0X7,P0DP57
P27482,P78383
Q5VSG8,Q99856
Q8IY17,Q9NV88
P39060,A0A0J9YXX1
O00631,P02751
P98172,P0C6A0
Q765I0,P51786
P07316,Q8N1Q8
Q96NM4,Q00613
Q16653,Q9NSE2
P30084,O60870
Q96HR9,Q17RY6
Q9BUX1,Q13061
Q9H8W5,P47974
Q8NEJ0,Q5QNW6
Q96MT1,P17035
Q9BW91,P56537
A0A5B7,Q30KQ7
P36542,Q12834
Q96DB5,Q8IZS6
Q6NUM6,Q8N436
Q8N998,P0DPI2
P53007,O96024
P29597,Q9NRJ3
Q96NT5,P09874
O00254,Q9UIL8
Q9NQL9,O15127
Q2TBC4,P60983
P48052,Q9NZL3
Q9BVG3,O75083
O14681,Q6NXT4
P41440,O00748
Q8TE49,Q96S82
P31371,Q9C0E2
Q8NHG7,Q86UW7
Q32P51,Q93100
Q53FV1,Q6UXZ0
Q8WW32,Q96BH3
Q5T7M4,Q8NDP4
Q96RI0,Q96FJ2
Q7KZN9,Q9P267
Q6NT76,Q6ZV65
Q86TM6,Q9NXK6
A0A5A2,Q4KMZ8
P31749,Q12836
Q9NS68,P25101
Q9NWB1,Q96CM4
P0CB38,Q13516
Q8NHA8,M0R2J8
O43692,Q9NRL2
O15016,O15232
Q8IW75,Q99742
P04435,Q6P1Q9
P78406,Q58FF8
Q8TBZ5,Q9BT43
Q8IZP6,Q8NCF0
Q9Y6A5,Q6PJQ5
Q15599,Q8NGK3
P43403,Q5SW24
O15016,Q96KC9
O43805,Q9UJF2
Q14872,Q8NBM8
Q9H295,Q9P2Y5
Q8NBQ7,Q8IZF5
Q96B42,P17661
Q9NZ63,P16234
Q86UV5,Q4G0A6
Q96HY7,Q96LB8
P25067,Q8NG99
Q9NRM7,Q9H2U2
A0A075B6I9,P02778
Q9BXL7,P0DJJ0
Q8WUP2,Q96DE5
O14682,P61952
O00409,Q99705
Q13362,Q8N9B5
Q9UGH3,O00194
Q01432,Q96SY0
Q13003,Q9UMY4
A0A539,O75747
P12525,Q99819
Q12766,P35659
Q9Y264,Q16610
Q9HC57,Q712K3
Q15771,O75462
Q8WVM0,Q9UBD0
P35625,O14804
Q9NYA1,Q96CB5
P01241,O95625
Q9Y5U9,Q8NGF6
O00541,Q9BVG8
Q5JX69,O75204
Q8IYJ0,P22079
P23229,P78540
O00488,Q06481
O43933,Q96NB1
Q92828,Q9NSI6
P19367,O43310
Q9NYK5,Q9H0E9
O43763,Q86X83
Q7Z4L5,A0A0B4J280
Q01629,P05067
Q8IWE2,Q9H813
O43155,A0A0B4J1V1
P16109,Q9NWV4
Q9H252,Q7Z4H4
P42892,P12724
O95813,Q01524
Q9BR61,O00401
Q9P1F3,Q96FS4
Q6P582,O60308
Q9UH92,P02790
Q8TB45,Q96QB1
Q13188,Q9BW27
Q96D42,P46108
Q8N6C5,Q8N6C8
Q96D53,P22732
O60763,Q9H920
P16150,Q14055
O15342,P55795
Q2M3G4,Q9H9T3
Q8NGB4,P0DMU2
Q9H0W5,P61158
P31942,Q9UD57
Q9HAV0,Q69YH5
P53667,O95997
Q9NWZ5,Q9H9D4
P16442,Q15849
Q9NRR3,Q92546
Q86YL5,Q96H78
Q9Y639,Q9HD42
O00481,B7ZAQ6
P0C7P1,Q6ZS17
Q7Z2K8,P51787
Q05932,P14410
O95475,Q8WUY8
Q14390,Q96GJ1
Q6UWU2,P40189
Q96DB9,Q9NYF8
P35318,O95150
P49798,Q9NX62
O75208,Q92696
Q9BZE1,Q13322
Q14164,O76054
Q8WV37,P0CB38
A8MXZ3,O75951
Q9NYS7,P12036
Q14457,Q8N1E2
P04217,O75817
P09848,Q13356
P01009,O43294
O15169,Q8N690
Q92847,A0A1B0GWH4
Q9Y487,Q7Z6I6
Q8WUF5,Q13303
P49674,O75916
Q13224,Q14865
O00273,Q8NCS7
Q9UMY4,Q9UKA4
P68400,Q99871
P16422,P38398
Q96HP8,P0DMP2
Q9NZD8,Q96PH6
P30550,Q9H361
Q3LI63,P23327
Q92963,Q701N2
O14493,Q9NSY0
O75912,P16403
Q86SG2,P41218
Q6ZN84,Q9UNX9
Q7Z388,Q68D91
P37173,Q14318
P0DN82,Q8N162
O00425,Q9UBB9
Q8N543,Q9UHC1
Q9P2K9,P27105
Q9UHQ9,P60606
Q96RQ9,Q5JWR5
Q8TAP8,Q13075
P47898,A0A0C4DH55
L0R8F8,Q401N2
Q15596,P0DMC3
Q53H12,Q9H8M2
Q9BVC3,Q5JU00
Q9NVV0,Q8TBA6
P29353,Q13614
P68036,Q6YHK3
P17676,P54793
Q9NVI1,Q8WUY9
Q8WUH2,Q58FF3
Q9Y6Q6,Q9BWM5
Q86TN4,Q5T1C6
Q6UXY8,Q92785
P04070,O15457
P10909,Q6GTX8
Q8N392,Q5H8C1
Q9BVC4,Q15413
Q99865,Q6UXN8
A8MTL0,P01834
Q96K80,Q5EBL4
P03971,Q5VWG9
Q14162,P46094
Q9UP79,Q16695
Q5XUX0,Q6ZMI3
Q9NXV6,Q92903
Q9UBM8,Q12951
Q15020,O00562
